Time,HsgSn,SPK_SN,Board_SN,mode,4_HalfAtlasResult,2_FullAtlasResult,1_FullAtlasResult,4_FullAtlasResult,S2S3InstallPTid,S2S3AssyStation,S2S3AssyPlatformId,Lock_PlatformId,LockScrewStation,LockScrewPlatformId,MaxPressSPKData,MaxPressCHGData,BracketMaxPress,SPK Screw 4_Half FinalTorque,SPK Screw 4_Half FinalAngle,SPK Screw 4 PrevailingTorqueMax,SPK Screw 4 PrevailingTorqueMaxAngle,SPK Screw 4_Half RealAngle,SPK Screw 4_Half TorqueAt630,SPK Screw 4_Half Prev torque retest logic,KC Screw 2_Full FinalTorque,KC Screw 2_Full FinalAngle,KC Screw 2_Full PrevailingTorqueMax,KC Screw 2_Full PrevailingTorqueMaxAngle,KC Screw 2_Full RealAngle,KC Screw 2_Full TorqueAt630,KC Screw 2_Full Prev torque retest logic,KC Screw 1_Full FinalTorque,KC Screw 1_Full FinalAngle,KC Screw 1_Full PrevailingTorqueMax,KC Screw 1_Full PrevailingTorqueMaxAngle,KC Screw 1_Full RealAngle,KC Screw 1_Full TorqueAt630,KC Screw 1_Full Prev torque retest logic,SPK Screw 4_Full FinalTorque,SPK Screw 4_Full FinalAngle,SPK Screw 4_FULL TotalAngle,SPK Screw 4_FULL Prev torque retest logic,SPK_Pick_X,SPK_Pick_Y,SPK_Pick_R,SPK_Down_X,SPK_Down_Y,SPK_Down_R,SPK_Length,SPK_Width,HSG_Up_X,HSG_Up_Y,HSG_Up_R,HSGPoc_Length,HSGPoc_Width,CHG_Pick_X,CHG_Pick_Y,CHG_Pick_R,CHG_Up_X,CHG_Up_Y,CHG_Up_R,Assy_CHGPoc_Diameter,CHG_Down_X,CHG_Down_Y,CHG_Down_R,Rotate_CHGPoc_Diameter,PickSpkPress,PickChgPress,Cap_Diameter,Bracket_X,Bracket_Y,Bracket_R,CHG_Angle,Bracket_Angle,Recheck_Bracket_Angle,1_Screw 0D nylock area,1_Screw 90D nylock area,2_Screw 0D nylock area,2_Screw 90D nylock area,4_Screw 0D nylock area,4_Screw 90D nylock area,spk_Screw_Ipn,crowling_Screw_Ipn,configName,LastResult,ImagePath,SPKCirclePointLimitUp,SPKCirclePointLimitDown,SPKPosX1,SPKPosX2,SPKPosY1,SPKPosY2,SPKAngle1,SPKAngle2,CHGPosX1,CHGPosX2,CHGPosY1,CHGPosY2,CHGAngle1,CHGAngle2,SPKCirclePointDis1,SPKCirclePointDis2,SPK_CHG_Angle1,SPK_CHG_Angle2,Have_Ornot_O-ring1,Have_Ornot_O-ring2,SPKCirToLineUp1,SPKCirToLineUp2,SPKCirToLineDown1,SPKCirToLineDown2,Up_Dn_Line_Angle1,Up_Dn_Line_Angle2,Span_CHGAngle1,Span_CHGAngle2,Span_CHG_Diameter1,Span_CHG_Diameter2,Span_CHG_Pos1,Span_CHG_Pos2,Span_CHG_Del_X1,Span_CHG_Del_X2,Span_CHG_Del_Y1,Span_CHG_Del_Y2,Cap_Variance,SPK_DnCCD_SPKPosX1,SPK_DnCCD_SPKPosX2,SPK_DnCCD_SPKPosY1,SPK_DnCCD_SPKPosY2,SPK_DnCCD_SPKAngle1,SPK_DnCCD_SPKAngle2,SPK_DnCCD_SPKCirPoint1,SPK_DnCCD_SPKCirPoint2,SPK_DnCCD_LeftCirR1,SPK_DnCCD_LeftCirR2,SPK_DnCCD_RightCirR1,SPK_DnCCD_RightCirR2,SPK_DnCCD_SPKLength1,SPK_DnCCD_SPKLength2,SPK_DnCCD_SPKWidth1,SPK_DnCCD_SPKWidth2,AssSPK_HSGPoc_X1,AssSPK_HSGPoc_X2,AssSPK_HSGPoc_Y1,AssSPK_HSGPoc_Y2,AssSPK_HSGPoc_Angle1,AssSPK_HSGPoc_Angle2,AssSPK_HSGPoc_CirDis1,AssSPK_HSGPoc_CirDis2,AssSPK_HSGPoc_LeftCirR1,AssSPK_HSGPoc_LeftCirR2,AssSPK_HSGPoc_RightCirR1,AssSPK_HSGPoc_RightCirR2,AssSPK_HSGPoc_Length1,AssSPK_HSGPoc_Length2,AssSPK_HSGPoc_Width1,AssSPK_HSGPoc_Width2,AssCHG_HSGPoint_Up1,AssCHG_HSGPoint_Up2,AssCHG_HSGPoint_Down1,AssCHG_HSGPoint_Down2,AssCHG_HSG_Angle1,AssCHG_HSG_Angle2,AssCHG_CHGPos_X1,AssCHG_CHGPos_X2,AssCHG_CHGPos_Y1,AssCHG_CHGPos_Y2,AssCHG_CHGAngle1,AssCHG_CHGAngle2,AssCHG_CHGPoc_Diameter1,AssCHG_CHGPoc_Diameter2,Pick_Up_X_Max,Pick_Up_X_Min,Pick_Up_Y_Max,Pick_Up_Y_Min,Pick_Up_Angle_Max,Pick_Up_Angle_Min,Install_Down_X_Max,Install_Down_X_Min,Install_Down_Y_Max,Install_Down_Y_Min,Install_Down_Angle_Max,Install_Down_Angle_Min,Install_Up_X_Max,Install_Up_X_Min,Install_Up_Y_Max,Install_Up_Y_Min,Install_Up_Angle_Max,Install_Up_Angle_Min,Circle1Radius_Max,Circle1Radius_Min,Circle2Radius_Max,Circle2Radius_Min,CircleDis_Max,CircleDis_Min,CircleDis12_Max,CircleDis12_Min,CircleDis23_Max,CircleDis23_Min,CircleDis34_Max,CircleDis34_Min,CircleDis41_Max,CircleDis41_Min,CircleAngle12_Max,CircleAngle12_Min,CircleAngle23_Max,CircleAngle23_Min,CircleAngle34_Max,CircleAngle34_Min,CircleAngle41_Max,CircleAngle41_Min,CircleRadius1_Max,CircleRadius1_Min,CircleRadius2_Max,CircleRadius2_Min,CircleRadius3_Max,CircleRadius3_Min,CircleRadius4_Max,CircleRadius4_Min,4_Screw_AngleMax,2_Screw_AngleMax,1_Screw_AngleM
2025-07-02 14:07:47 868,F9W007890770000X7U,CTHHGQ110YH0000HE6+7BNR31AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.57,7.86,11.1,0.1721,1135.08,0.03845,502.74,1407.78,0.03285,0.0,0.3433,1040.04,0.0669,607.5,1313.28,0.06455,0.0,0.34405,1043.82,0.06245,628.56,1317.06,0.06245,0.0,0.3435,34.56,1169.64,0.0,10551.464,-169984.06,-6.902,9481.456,-181673.58,1.501,19152.191,4199.291,10191.517,-171737.97,-0.118,17932.038,4475.684,3335.596,1165.832,86.193,6331.723,-231.159,0,3653.671,2654.227,-6558.372,0,3275.963,7.785665,3.71974,1290.219,218489.5,-231309.5,0.185,,,,1.535,1.538,1.545,1.541,0.341,0.34,452-10383-0A008,452-10820-0A002,RBW-G46av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:08:53 351,F9W007850380000X7U,CTHHGQ1112Z0000HE6+7DUR32AGFDA,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.54,7.86,11.16,0.1719,959.58,0.0577,566.46,1232.28,0.052,0.0,0.34415,924.48,0.08805,587.52,1197.72,0.0792,0.0,0.34325,874.8,0.0906,629.1,1148.04,0.0906,0.0,0.3433,36.18,995.76,0.0,10433.97,-169960.17,-6.875,9469.76,-181671.36,1.402,19142.304,4214.739,10284.174,-171677.46,-0.102,17954.577,4586.161,3365.959,1104.208,82.953,6328.341,-269.798,0,3663.267,2646.906,-6572.171,0,3254.391,8.038043,3.930652,780.172,218456.35,-231236.5,0.286,,,,1.546,1.548,1.535,1.535,0.35,0.349,452-10383-0A008,452-10820-0A002,RBW-G46av-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13550,-6500,8300,-900,94,86,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-230700.0,-234200.0,3.0,-6.5,800.0,250.0,800.0,240.0,2850.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-92.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:24:14 719,H3HHGU0003H0000X7P,DTVHGM132GP0000HE6+729343AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.53,7.92,11.87,0.17235,874.8,0.06925,552.96,1147.5,0.05595,0.0,0.3434,611.28,0.3434,611.28,883.98,0.3434,0.0,0.3434,599.94,0.3434,599.94,873.18,0.3434,0.0,0.34355,63.72,938.52,0.0,10501.442,-170071.15,-7.139,9437.178,-181709.88,1.413,19170.49,4272.951,10273.597,-171758.13,-0.061,17906.352,4431.937,3343.39,1179.068,82.911,6309.31,-237.012,0,3727.313,2746.069,-6624.075,0,3269.11,8.288227,3.941305,1999.449,218487.95,-231238.5,0.139,,,,1.514,1.517,1.506,1.503,0.332,0.333,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:25:20 544,H3HHGV000290000X7P,DTVHGM143JK0000HE6+717891AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.49,7.97,12.35,0.17185,725.76,0.0538,624.24,999.54,0.05255,0.0,0.3436,825.66,0.12245,508.68,1098.36,0.0913,0.0,0.34335,771.66,0.0866,626.4,1044.9,0.0863,0.0,0.34345,57.24,783.0,0.0,10375.658,-170127.57,-6.869,9494.041,-181673.99,1.376,19140.784,4207.959,10219.458,-171761.27,0.02,17916.375,4424.311,3355.335,1177.579,84.795,6345.243,-221.324,0,3753.628,2672.161,-6631.883,0,3282.433,7.583763,4.796058,2674.033,218503.39,-231306.4,-0.164,,,,1.529,1.521,1.533,1.525,0.343,0.343,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:26:25 148,H3HHGU0005M0000X7P,DTVHGM131H40000HE6+796493AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-37,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.47,8.02,12.02,0.172,915.3,0.0644,233.82,1188.0,0.03455,0.0,0.3434,804.06,0.1249,625.86,1077.3,0.1241,0.0,0.34345,635.04,0.29055,629.1,908.28,0.29055,0.0,0.3433,51.3,966.6,0.0,10524.476,-169921.4,-7.033,9451.29,-181681.55,1.275,19143.965,4199.896,10254.93,-171743.72,-0.009,17927.247,4433.162,3343.805,1243.335,83.446,6348.843,-236.116,0,3737.845,2667.077,-6630.504,0,3296.874,8.27506,5.056779,2725.578,218508.81,-231271.2,-0.464,,,,1.499,1.493,1.532,1.531,0.337,0.338,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:27:30 717,H3HHGU0003X0000X7P,DTVHGM143S80000HE6+799942AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.65,7.9,10.47,0.17175,901.8,0.0901,626.94,1174.5,0.0882,0.0,0.3443,778.68,0.10315,622.08,1051.38,0.10185,0.0,0.3436,710.1,0.0862,429.84,983.34,0.0702,0.0,0.34335,119.88,1021.68,0.0,10510.177,-169975.89,-7.047,9466.559,-181701.7,1.365,19188.828,4250.781,10195.875,-171746.25,-0.08,17922.089,4503.356,3346.633,1151.052,84.424,6341.477,-235.245,0,3755.299,2717.218,-6596.302,0,3307.365,8.391374,4.352627,2124.707,218504.89,-231335.4,-0.494,,,,1.476,1.475,1.536,1.53,0.331,0.329,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:28:34 808,H3HHGS0000S0000X7P,DTVHGM1402M0000HE6+784791AGFAP,JS-LA5-HM13-L1-LEAD-H1-LG-13,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.63,7.9,12.23,0.1719,891.0,0.06605,568.08,1163.7,0.04715,0.0,0.34325,860.76,0.09385,603.72,1133.46,0.08755,0.0,0.34385,596.16,0.34385,596.16,869.4,0.34385,0.0,0.3434,43.74,934.74,0.0,10493.728,-169970.72,-7.025,9427.083,-181683.14,1.442,19188.041,4218.794,10181.223,-171757.08,-0.04,17935.002,4416.342,3345.305,1193.174,84.377,6364.284,-237.372,0,3737.737,2636.08,-6611.938,0,3304.812,8.007319,3.960479,2094.548,218515.87,-231331.3,0.431,,,,1.547,1.55,1.458,1.457,0.351,0.351,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:29:40 202,H3HHGS000120000X7P,DTVHGM143QQ0000HE6+792441AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-11,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.63,7.93,11.84,0.17245,730.62,0.1215,478.44,1003.32,0.10585,0.0,0.34345,893.7,0.13895,614.52,1166.94,0.1316,0.0,0.34365,730.08,0.17685,402.84,1003.32,0.15725,0.0,0.3437,68.58,799.2,0.0,10610.756,-170147.89,-7.247,9498.779,-181652.09,1.806,19147.898,4249.913,10260.31,-171746.01,-0.001,17927.828,4433.354,3406.945,1203.387,84.012,6352.255,-224.395,0,3733.17,2651.013,-6627.869,0,3296.1,8.08413,4.812481,2882.533,218497.68,-231273.2,0.162,,,,1.53,1.527,1.572,1.576,0.332,0.333,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:30:44 081,H3HHGV0003W0000X7P,DTVHGM131ZT0000HE6+770494AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-14,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.58,7.87,11.83,0.1717,872.64,0.0645,620.46,1145.34,0.0644,0.0,0.3437,853.2,0.05425,501.66,1125.9,0.05145,0.0,0.3433,693.36,0.0825,87.48,966.6,0.06855,0.0,0.3435,59.94,932.58,0.0,10500.529,-170107.33,-6.831,9442.373,-181799.44,0.725,19158.48,4212.175,10239.205,-171713.91,-0.029,17904.787,4416.114,3389.182,1198.521,84.041,6321.564,-231.787,0,3745.546,2781.878,-6573.643,0,3275.079,11.170045,3.417217,2043.125,218478.52,-231276.2,-0.491,,,,1.54,1.537,1.532,1.538,0.342,0.342,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:31:49 523,H3HHGU0000L0000X7P,DTVHGM1428X0000HE6+741343AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-06,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.64,7.91,9.77,0.17165,968.76,0.05095,534.06,1242.0,0.0452,0.0,0.34325,772.74,0.1166,625.32,1045.98,0.1148,0.0,0.34335,945.54,0.14035,626.4,1218.24,0.14,0.0,0.3438,61.56,1030.32,0.0,10382.876,-170054.66,-7.229,9447.173,-181684.54,1.324,19170.782,4283.023,10261.897,-171743.21,-0.051,17894.519,4522.465,3316.484,1144.319,83.506,6368.804,-229.809,0,3729.621,2679.883,-6606.888,0,3280.331,7.623266,4.676988,2705.204,218489.14,-231263.1,-0.135,,,,1.547,1.544,1.511,1.509,0.323,0.323,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:33:07 097,H3HHGU0001C0000X7P,DTVHGM133TK0000HE6+789792AGFBP,JS-LA5-HM13-L1-LEAD-H1-LG-17,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-3,4,1,19.59,7.94,12.12,0.172,900.72,0.0973,478.44,1172.88,0.07105,0.0,0.3446,729.54,0.13005,553.5,1002.24,0.1246,0.0,0.3434,785.16,0.10105,311.04,1057.32,0.09855,0.0,0.34335,56.7,957.42,0.0,10444.375,-169980.1,-6.956,9426.929,-181692.15,1.32,19139.505,4212.931,10240.464,-171732.38,-0.001,17929.771,4472.119,3331.545,1156.681,84.429,6182.785,-141.273,0,3763.743,2842.98,-6767.684,0,3294.762,8.248725,3.72187,1800.754,218502.34,-231293.5,-0.307,,,,1.461,1.464,1.551,1.551,0.337,0.337,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
2025-07-02 14:34:12 641,H3HHGT000780000X7P,DTVHGM130190000HE6+732891AGFCP,JS-LA5-HM13-L1-LEAD-H1-LG-24,4-2-1-4,OK,OK,OK,OK,S2-1,2,1,S4-1-2,4,1,19.63,7.92,11.47,0.17195,715.5,0.0939,554.04,989.28,0.08045,0.0,0.3441,715.5,0.18515,604.26,988.2,0.1828,0.0,0.3439,835.92,0.1953,629.1,1109.16,0.1953,0.0,0.3433,43.2,758.7,0.0,10335.882,-170095.13,-7.817,9393.328,-181748.06,1.147,19223.058,4227.039,10223.488,-171777.18,-0.069,17918.228,4415.145,3387.179,1240.311,84.075,6347.773,-229.384,0,3742.916,2774.275,-6614.505,0,3270.619,11.577574,5.171743,2397.427,218529.42,-231277.4,0.374,,,,1.499,1.501,1.535,1.527,0.344,0.343,452-10383-0A008,452-10820-0A002,ABC-RG26as-f,1,,20800,20000,11200,10000,-169000,-171200,-5,-9,10300,2000,7300,700,97,78,0,0,0,0,9999999,-9999,2550,1500,2500,1500,4,-2,180,-180,3750,2750,6700,5500,300,0,300,0,11500,9800,8501,-179500,-182500,3,-3,15300,14000,2750,1700,2750,1700,19700,18600,4700,3700,11000,9700,313900,-210000,1,-1,15100,14050,3000,1600,3000,1600,20000,17000,5000,4000,2200,1200,2200,1200,180,-170,13520,2000,8300,-900,92,80,4200,3200,224200.0,218000.0,-233700.0,-239850.0,10.0,-10.0,230000.0,219600.0,-235000.0,-238000.0,5.0,-4.0,219450.0,217850.0,-231000.0,-231500.0,4.0,-1.0,450.0,280.0,460.0,280.0,2500.0,2200.0,2680.0,2480.0,20990.0,20790.0,2680.0,2480.0,20990.0,20790.0,-88.0,-95.0,2.0,-2.0,93.0,88.0,2.0,-2.0,700.0,200.0,700.0,200.0,700.0,200.0,700.0,200.0,3.0,3.0,3.0
